datetime_local,FEM
2016-01-12 10:00:00,0.0228
2016-01-12 11:00:00,0.028909090909090916
2016-01-12 12:00:00,0.031000000000000007
2016-01-12 13:00:00,0.03336363636363637
2016-01-12 14:00:00,0.03383333333333333
2016-01-12 15:00:00,0.03230769230769231
2016-01-12 16:00:00,0.02561538461538462
2016-01-12 17:00:00,0.015000000000000003
2016-01-12 18:00:00,0.00946153846153846
2016-01-12 19:00:00,0.006461538461538463
2016-01-12 20:00:00,0.0073846153846153844
2016-01-12 21:00:00,0.004583333333333333
2016-01-12 22:00:00,0.0036666666666666666
2016-01-12 23:00:00,0.004090909090909092
2016-01-13 00:00:00,0.0036153846153846154
2016-01-13 01:00:00,0.004692307692307692
2016-01-13 02:00:00,0.004076923076923077
2016-01-13 03:00:00,0.006714285714285714
2016-01-13 05:00:00,0.003583333333333334
2016-01-13 06:00:00,0.0025
2016-01-13 07:00:00,0.0022500000000000003
2016-01-13 08:00:00,0.002583333333333333
2016-01-13 09:00:00,0.005750000000000001
2016-01-13 10:00:00,0.009846153846153846
2016-01-13 11:00:00,0.015000000000000003
2016-01-13 12:00:00,0.02376923076923077
2016-01-13 13:00:00,0.027153846153846157
2016-01-13 14:00:00,0.02823076923076924
2016-01-13 15:00:00,0.02538461538461539
2016-01-13 16:00:00,0.021461538461538462
2016-01-13 17:00:00,0.01607692307692308
2016-01-13 18:00:00,0.010384615384615384
2016-01-13 19:00:00,0.007230769230769231
2016-01-13 20:00:00,0.004846153846153846
2016-01-13 21:00:00,0.0038461538461538464
2016-01-13 22:00:00,0.0018333333333333337
2016-01-13 23:00:00,0.0016363636363636365
2016-01-14 00:00:00,0.0052307692307692315
2016-01-14 01:00:00,0.005384615384615385
2016-01-14 02:00:00,0.005461538461538462
2016-01-14 03:00:00,0.008166666666666668
2016-01-14 04:00:00,0.039
2016-01-14 05:00:00,0.005
2016-01-14 06:00:00,0.0052307692307692315
2016-01-14 07:00:00,0.0065000000000000014
2016-01-14 08:00:00,0.006666666666666667
2016-01-14 09:00:00,0.010846153846153847
2016-01-14 10:00:00,0.017384615384615387
2016-01-14 11:00:00,0.022923076923076928
2016-01-14 12:00:00,0.02661538461538462
2016-01-14 13:00:00,0.028916666666666674
2016-01-14 14:00:00,0.02833333333333334
2016-01-14 15:00:00,0.02761538461538462
2016-01-14 16:00:00,0.026230769230769238
2016-01-14 17:00:00,0.024461538461538465
2016-01-14 18:00:00,0.021615384615384613
2016-01-14 19:00:00,0.01576923076923077
2016-01-14 20:00:00,0.010846153846153847
2016-01-14 21:00:00,0.00776923076923077
2016-01-14 22:00:00,0.004166666666666666
2016-01-14 23:00:00,0.0023636363636363638
2016-01-15 00:00:00,0.0037692307692307695
2016-01-15 01:00:00,0.004307692307692308
2016-01-15 02:00:00,0.0047692307692307695
2016-01-15 03:00:00,0.006625000000000001
2016-01-15 04:00:00,0.032
2016-01-15 05:00:00,0.004307692307692308
2016-01-15 06:00:00,0.004153846153846155
2016-01-15 07:00:00,0.005076923076923077
2016-01-15 08:00:00,0.004923076923076923
2016-01-15 09:00:00,0.008833333333333334
2016-01-15 10:00:00,0.01916666666666667
2016-01-15 11:00:00,0.02308333333333334
2016-01-15 12:00:00,0.026000000000000006
2016-01-15 13:00:00,0.027307692307692314
2016-01-15 14:00:00,0.028846153846153855
2016-01-15 15:00:00,0.027538461538461543
2016-01-15 16:00:00,0.026230769230769238
2016-01-15 17:00:00,0.02230769230769231
2016-01-15 18:00:00,0.017384615384615384
2016-01-15 19:00:00,0.012923076923076924
2016-01-15 20:00:00,0.011307692307692309
2016-01-15 21:00:00,0.009846153846153846
2016-01-15 22:00:00,0.006333333333333334
2016-01-15 23:00:00,0.005454545454545456
2016-01-16 00:00:00,0.003916666666666668
2016-01-16 01:00:00,0.0047692307692307695
2016-01-16 02:00:00,0.005923076923076924
2016-01-16 03:00:00,0.008875000000000001
2016-01-16 04:00:00,0.017
2016-01-16 05:00:00,0.004307692307692308
2016-01-16 06:00:00,0.003
2016-01-16 07:00:00,0.0033076923076923075
2016-01-16 08:00:00,0.005923076923076924
2016-01-16 09:00:00,0.010307692307692308
2016-01-16 10:00:00,0.018692307692307696
2016-01-16 11:00:00,0.026923076923076925
2016-01-16 12:00:00,0.030076923076923077
2016-01-16 13:00:00,0.032538461538461544
2016-01-16 14:00:00,0.035076923076923075
2016-01-16 15:00:00,0.033615384615384616
2016-01-16 16:00:00,0.031384615384615386
2016-01-16 17:00:00,0.026384615384615392
2016-01-16 18:00:00,0.021692307692307695
2016-01-16 19:00:00,0.01607692307692308
2016-01-16 20:00:00,0.014384615384615385
2016-01-16 21:00:00,0.011000000000000001
2016-01-16 22:00:00,0.007416666666666668
2016-01-16 23:00:00,0.004181818181818182
2016-01-17 00:00:00,0.004615384615384616
2016-01-17 01:00:00,0.003923076923076924
2016-01-17 02:00:00,0.0037692307692307704
2016-01-17 03:00:00,0.00575
2016-01-17 04:00:00,0.004
2016-01-17 05:00:00,0.004
2016-01-17 06:00:00,0.004153846153846155
2016-01-17 07:00:00,0.00475
2016-01-17 08:00:00,0.008416666666666666
2016-01-17 09:00:00,0.01575
2016-01-17 10:00:00,0.02366666666666667
2016-01-17 11:00:00,0.02858333333333334
2016-01-17 12:00:00,0.03375
2016-01-17 13:00:00,0.039
2016-01-17 14:00:00,0.042
2016-01-17 15:00:00,0.04176923076923077
2016-01-17 16:00:00,0.037307692307692306
2016-01-17 17:00:00,0.031384615384615386
2016-01-17 18:00:00,0.02392307692307693
2016-01-17 19:00:00,0.017499999999999998
2016-01-17 20:00:00,0.009000000000000001
2016-01-17 21:00:00,0.00725
2016-01-17 22:00:00,0.00825
2016-01-17 23:00:00,0.007090909090909091
2016-01-18 00:00:00,0.009307692307692308
2016-01-18 01:00:00,0.008076923076923079
2016-01-18 02:00:00,0.006615384615384615
2016-01-18 03:00:00,0.012
2016-01-18 04:00:00,0.04
2016-01-18 05:00:00,0.008076923076923077
2016-01-18 06:00:00,0.00730769230769231
2016-01-18 07:00:00,0.005923076923076924
2016-01-18 08:00:00,0.007846153846153848
2016-01-18 09:00:00,0.011153846153846155
2016-01-18 10:00:00,0.013846153846153848
2016-01-18 11:00:00,0.017230769230769234
2016-01-18 12:00:00,0.019692307692307693
2016-01-18 13:00:00,0.021461538461538462
2016-01-18 14:00:00,0.021384615384615387
2016-01-18 15:00:00,0.020384615384615383
2016-01-18 16:00:00,0.018076923076923077
2016-01-18 17:00:00,0.015461538461538462
2016-01-18 18:00:00,0.014153846153846154
2016-01-18 19:00:00,0.015461538461538462
2016-01-18 20:00:00,0.014461538461538461
2016-01-18 21:00:00,0.01346153846153846
2016-01-18 22:00:00,0.010750000000000001
2016-01-18 23:00:00,0.010727272727272728
2016-01-19 00:00:00,0.01076923076923077
2016-01-19 01:00:00,0.010461538461538463
2016-01-19 02:00:00,0.008615384615384615
2016-01-19 03:00:00,0.011
2016-01-19 04:00:00,0.001
2016-01-19 05:00:00,0.0013333333333333333
2016-01-19 06:00:00,0.0030833333333333338
2016-01-19 07:00:00,0.003583333333333334
2016-01-19 08:00:00,0.00576923076923077
2016-01-19 09:00:00,0.009000000000000001
2016-01-19 10:00:00,0.011727272727272725
2016-01-19 11:00:00,0.011600000000000001
2016-01-19 12:00:00,0.014916666666666668
